SECNUM,HWY_ID,AADTA,PCT_TRUCKA,YEAR,PAVETYPE,PQI,RQI,SR,AVG_IRI,LENGTH,PNTCNT,INC_INJ,NON_INC_INJ,POS_INJ,FATAL,PRO_DAM,NV,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,bituminous_1,bituminous_2,Weekend,Curve,Grade,Hillcrest,Sag,Wet,Snow,SLR,Rushhour
14067,MN95-U,3560,7.8,2007,BAB,3.2,3.2,3.2,105,0.9779999999999944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14068,MN95-U,3560,7.8,2007,BAB,3.1,3,3.2,121,1.0030000000000001,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14069,MN95-U,3560,7.8,2007,BAB,3.2,3.1,3.4,112,1.0030000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14070,MN95-U,3560,7.8,2007,BAB,3.2,3.4,3,87,1.0090000000000003,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14071,MN95-U,3560,7.8,2007,BAB,3.2,3.4,3,87,0.6380000000000052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14072,MN95-U,2569,5.6,2007,BAB,3,2.9,3.2,120,0.3780000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14073,MN95-U,2569,5.6,2007,BAB,3.2,3.1,3.3,100,0.9959999999999951,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14074,MN95-U,2569,5.6,2007,BAB,3,3,3.1,110,0.9969999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14075,MN95-U,2569,5.6,2007,BAB,3.2,3.1,3.4,104,0.9939999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14076,MN95-U,2569,5.6,2007,BAB,3.3,3.3,3.4,95,1.024000000000001,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
14077,MN95-U,2569,5.6,2007,BAB,3,2.7,3.4,139,0.9969999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14078,MN95-U,2569,5.6,2007,BAB,3.1,3,3.3,118,0.992999999999995,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14079,MN95-U,2569,5.6,2007,BAB,3.2,3,3.4,122,1.01100000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14080,MN95-U,2569,5.6,2007,BAB,3.2,3.1,3.3,118,0.9819999999999993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14081,MN95-U,2569,5.6,2007,BAB,3.1,2.7,3.5,146,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14082,MN95-U,2569,5.6,2007,BAB,3.2,2.9,3.5,125,1.0150000000000006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14083,MN95-U,2569,5.6,2007,BAB,3.1,2.8,3.4,138,1.0060000000000002,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14084,MN95-U,2569,5.6,2007,BAB,2.9,2.6,3.3,152,0.7809999999999917,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14085,MN95-U,2500,9.4,2007,BAB,2.9,2.6,3.3,152,0.7000000000000028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14086,MN95-U,3633,7.2,2007,BAB,2.4,2.4,2.5,150,0.43200000000000216,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
14087,MN95-U,5803,0.6,2007,BAB,3.2,3.4,3,88,0.8259999999999934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14088,MN95-U,5803,0.6,2007,BAB,3.3,3.4,3.3,78,0.9969999999999999,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
14089,MN95-U,5803,0.6,2007,BAB,3.2,3.5,3,78,0.9989999999999952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14090,MN95-U,5803,0.6,2007,BAB,3.5,3.6,3.5,87,1.0130000000000052,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14091,MN95-U,5803,0.6,2007,BAB,3.5,3.5,3.5,77,1.0019999999999953,5,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
14092,MN95-U,5803,0.6,2007,BAB,2.6,2.9,2.4,131,0.9890000000000043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14093,MN95-U,5803,0.6,2007,BAB,2.9,3.4,2.5,80,0.9950000000000045,5,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
14094,MN95-U,5803,0.6,2007,BAB,2.4,3.1,1.8,101,0.9939999999999998,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14095,MN95-U,5803,0.6,2007,BAB,2.1,3.2,1.4,96,0.9939999999999998,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
14096,MN95-U,5803,0.6,2007,BAB,2.4,3,1.9,112,1.036999999999992,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
14097,MN95-U,5803,0.6,2007,BAB,3.2,3.2,3.2,86,0.39400000000000546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14098,MN95-U,4995,0.4,2007,BAB,2.4,2.2,2.7,186,0.6110000000000042,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14099,MN95-U,4995,0.4,2007,BAB,2.1,2.4,1.8,168,0.9969999999999999,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
14100,MN95-U,4995,0.4,2007,BAB,1.9,2.1,1.8,187,0.9969999999999999,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
14101,MN95-U,4995,0.4,2007,BAB,2.4,3,1.9,106,0.9969999999999999,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
14102,MN95-U,4995,0.4,2007,BAB,2.1,2.5,1.8,144,0.9959999999999951,9,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
14103,MN95-U,4995,0.4,2007,BAB,2.1,1.9,2.3,235,0.9969999999999999,5,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
14104,MN95-U,4995,0.4,2007,BAB,3.1,2.7,3.5,140,0.9920000000000044,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
14105,MN95-U,4995,0.4,2007,BAB,3,2.8,3.3,131,1.0249999999999915,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1
14106,MN95-U,4995,0.4,2007,BAB,3,2.7,3.4,137,0.9969999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14107,MN95-U,4995,0.4,2007,BAB,1.7,1.7,1.7,220,0.9980000000000047,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
14108,MN95-U,4995,0.4,2007,BAB,1.8,2,1.7,189,1.0150000000000006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14109,MN95-U,4995,0.4,2007,BAB,1.9,2.1,1.7,176,0.9980000000000047,4,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
14110,MN95-U,4995,0.4,2007,BAB,1.9,2.1,1.7,189,0.9949999999999903,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
14111,MN95-U,4995,0.4,2007,BAB,2.5,2.3,2.7,164,0.9969999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14112,MN95-U,4995,0.4,2007,BAB,1.8,1.7,1.9,214,1.0,7,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
14113,MN95-U,4995,0.4,2007,BAB,2.7,2.7,2.8,170,1.1410000000000053,12,0,2,3,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
14114,MN95-U,12237,10,2007,BAB,3.5,3.3,3.7,84,0.7200000000000131,4,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
14115,MN95-U,12237,10,2007,BAB,3.6,3.3,3.9,84,1.0090000000000003,5,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
14116,MN95-U,12237,10,2007,BAB,3.5,3.4,3.6,79,1.0159999999999911,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14117,MN95-U,12237,10,2007,BAB,3.6,3.7,3.6,57,1.0210000000000008,6,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1
14118,MN95-U,12237,10,2007,BAB,3.6,3.8,3.4,53,0.35999999999999943,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14119,MN95-U,8424,2.7,2007,BAB,3.5,3.6,3.5,66,0.8700000000000045,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
14120,MN95-U,8424,2.7,2007,BAB,3.5,3.5,3.6,72,1.0,3,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
14121,MN95-U,8424,2.7,2007,BAB,3.5,3.5,3.5,71,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14122,MN95-U,8424,2.7,2007,BAB,3.4,3.3,3.5,81,0.5949999999999989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14123,MN95-U,4948,3.1,2007,BAB,3.2,3.1,3.3,111,1.536999999999992,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14124,MN95-U,4948,3.1,2007,BAB,3.2,3,3.5,116,0.9939999999999998,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
14125,MN95-U,4948,3.1,2007,BAB,3.2,2.7,3.8,127,1.0030000000000001,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
14126,MN95-U,4948,3.1,2007,BAB,3,2.7,3.4,143,1.0040000000000049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14127,MN95-U,4948,3.1,2007,BAB,3.1,2.8,3.5,141,1.0039999999999907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14128,MN95-U,4948,3.1,2007,BAB,1.8,2.1,1.6,224,1.0040000000000049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14129,MN95-U,4948,3.1,2007,BAB,2,2.3,1.7,181,1.301000000000002,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
14130,MN96-U,5604,1.6,2007,BAB,2.1,2,,201,0.641,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
14131,MN96-U,5604,1.6,2007,BAB,2.1,2,,201,0.9979999999999993,5,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
14132,MN96-U,5604,1.6,2007,BAB,3.4,3,,145,0.9979999999999993,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
14133,MN96-U,5604,1.6,2007,BAB,2.6,2.7,,186,0.9980000000000011,5,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
14134,MN96-U,5604,1.6,2007,BAB,2.3,2.5,,189,0.9939999999999998,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
14135,MN96-U,5604,1.6,2007,BAB,2.2,2.4,,203,0.9979999999999993,4,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
14136,MN96-U,5604,1.6,2007,BAB,2.6,2.7,,142,0.9980000000000011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14137,MN96-U,5604,1.6,2007,BAB,2.3,2.5,,163,0.9980000000000011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14138,MN96-U,5604,1.6,2007,BAB,2.1,2.3,,170,0.9979999999999976,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
14139,MN96-U,5604,1.6,2007,BAB,2.1,2.2,,174,0.9969999999999999,5,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
14140,MN96-U,5604,1.6,2007,BAB,2.1,2.4,,167,0.5760000000000005,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
14141,MN97-U,17972,3.3,2007,BOC,2.4,2,,172,0.994,22,0,2,4,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
14142,MN97-U,17972,3.3,2007,BOC,2.8,2.5,,146,1.3659999999999999,11,0,0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1
14143,MN97-U,10098,2,2007,BAB,2.9,2.7,,138,0.5840000000000001,6,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
14144,MN97-U,10098,2,2007,BAB,2.2,2,,182,0.9860000000000002,9,0,1,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1
14145,MN97-U,10098,2,2007,BAB,3.2,3.1,,94,1.0050000000000003,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14146,MN97-U,10098,2,2007,BAB,3.4,3.4,,74,0.9959999999999996,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14147,MN97-U,10098,2,2007,BAB,2.3,2,,197,1.0099999999999998,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
14148,MN97-U,10098,2,2007,BAB,2.1,2.2,,198,0.9690000000000003,4,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14149,MN97-U,10098,2,2007,BAB,1.6,1.8,,250,0.9980000000000002,4,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
14150,MN97-U,10098,2,2007,BAB,2.2,2.4,,163,0.9969999999999999,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14151,MN97-U,10098,2,2007,BAB,2.2,1.8,,221,0.9969999999999999,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
14152,MN97-U,10098,2,2007,BAB,1.8,2,,208,0.9919999999999991,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14153,MN97-U,10098,2,2007,BAB,1.6,1.6,,258,1.2260000000000009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14154,MN99-U,2458,10,2007,BAB,3.6,3.3,,86,0.886,7,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
14155,MN99-U,2615,10.4,2007,BAB,3.2,3.2,,105,1.1189999999999998,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
14156,MN99-U,2615,10.4,2007,BAB,3.1,3.2,,114,0.9980000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14157,MN99-U,2615,10.4,2007,BAB,3.2,3.2,,109,0.9950000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14158,MN99-U,2615,10.4,2007,BAB,3.4,3.3,,96,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14159,MN99-U,2615,10.4,2007,BAB,3.2,3.1,,106,0.9959999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14160,MN99-U,2615,10.4,2007,BAB,3.3,3.3,,102,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14161,MN99-U,2615,10.4,2007,BAB,3.2,3.3,,97,1.0030000000000001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14162,MN99-U,2615,10.4,2007,BAB,3.3,3.4,,92,1.0020000000000007,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
14163,MN99-U,2615,10.4,2007,BAB,3.3,3.3,,89,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14164,MN99-U,2615,10.4,2007,BAB,3.2,3.2,,106,0.9969999999999999,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
14165,MN99-U,2615,10.4,2007,BAB,3.3,3.3,,95,0.9930000000000003,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
14166,MN99-U,2615,10.4,2007,BOC,3.2,2.7,,144,0.33699999999999974,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
14167,MN99-U,3903,5.3,2007,BOC,2.9,2.2,,180,0.7000000000000011,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14168,MN99-U,3903,5.3,2007,BOC,3.4,3.5,,74,0.9939999999999998,6,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1
14169,MN99-U,3903,5.3,2007,BOC,3.7,3.5,,78,0.9930000000000003,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
14170,MN99-U,3903,5.3,2007,BOC,3.7,3.6,,64,0.9980000000000011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14171,MN99-U,3903,5.3,2007,BOC,3.8,3.6,,65,1.001999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14172,MN99-U,3903,5.3,2007,BOC,3.8,3.6,,66,1.0009999999999977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14173,MN99-U,3903,5.3,2007,BOC,3.7,3.4,,84,1.0030000000000001,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
14174,MN99-U,3903,5.3,2007,BOC,3.8,3.6,,64,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14175,MN99-U,3903,5.3,2007,BOC,3.5,3.6,,64,1.0030000000000001,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
14176,MN99-U,3903,5.3,2007,BOC,3.8,3.6,,62,0.995000000000001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14177,MN99-U,3903,5.3,2007,BOC,3.8,3.6,,67,0.9980000000000011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14178,MN99-U,3903,5.3,2007,BOC,3.9,3.8,,58,0.9939999999999998,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14179,MN99-U,3903,5.3,2007,BOC,3.6,3.3,,84,1.0449999999999982,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
14180,MN99-U,5115,6.3,2007,CD,2.8,2.3,3.5,158,0.490000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14181,MN99-U,3343,7.6,2007,CD,3,2.3,3.9,158,0.4819999999999993,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
14182,MN99-U,3343,7.6,2007,CD,2.3,2.5,2.2,135,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14183,MN99-U,3343,7.6,2007,CD,2.6,2.5,2.7,130,0.9920000000000009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14184,MN99-U,3343,7.6,2007,CD,2.2,2.4,2.1,133,1.0030000000000001,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
14185,MN99-U,3343,7.6,2007,CD,2.9,2.3,3.6,140,0.9979999999999976,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14186,MN99-U,3343,7.6,2007,CD,2.4,2.3,2.5,150,1.0020000000000024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14187,MN99-U,3343,7.6,2007,CD,2.9,2.4,3.5,137,0.6139999999999972,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
14188,MN99-U,1450,9.8,2007,BAB,3.5,3.2,,87,0.38400000000000034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14189,MN99-U,1450,9.8,2007,BAB,3.8,3.7,,65,0.9890000000000043,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14190,MN99-U,1450,9.8,2007,BAB,3.5,3.5,,72,0.17599999999999483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14191,MN99-U,1450,9.8,2007,BAB,3.5,3.5,,72,0.9920000000000044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14192,MN99-U,1450,9.8,2007,BOB,3.6,3.5,,71,0.0940000000000012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14193,MN99-U,1450,9.8,2007,BAB,3.6,3.5,,71,0.7489999999999952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14194,MN99-U,1450,9.8,2007,BAB,3.7,3.7,,67,0.5870000000000033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14195,MN99-U,1450,9.8,2007,BAB,3.5,3.7,,63,0.40800000000000125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14196,MN99-U,1450,9.8,2007,BAB,3.8,3.7,,65,1.0079999999999956,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14197,MN99-U,1450,9.8,2007,BAB,3.7,3.5,,74,0.9969999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14198,MN99-U,1450,9.8,2007,BAB,3.5,3.6,,66,1.166000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14199,MN99-U,1450,9.8,2007,BOB,3.7,3.6,,71,0.45299999999999585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14200,MN100-D,64000,2.9,2007,BOC,3.9,3.8,,57,0.334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14201,MN100-D,66827,2.9,2007,CD,3.2,2.7,,133,0.6479999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
